id,logId,categoryId,factionId,level,name,typeId,rarityId,description,active,xoID,quantity,releaseId,accuracy,addsEnergy,blastPower,cabinPower,damage,durability,energyDrain,featureBlastPercent,featureBulletPercent,featureFirePercent,featureMeleePercent,featurePassthroughPercent,fireRate,fuelReserves,increasesDurability,increasesReputationPercent,mass,massLimit,maxAmmo,maxCabinSpeed,maxChassisSpeed,perks,power,ps,range,timeToOverheating,tonnage,topSpeed,marketDef,userId
779,,9,99,0,Victory medal,52,4,,true,779,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_Victory2018_star04,clmpbq6vp0000mtx4cyyep6et
780,,9,99,0,They shall not pass!,52,3,,true,780,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_Victory2018_tank01,clmpbq6vp0000mtx4cyyep6et
782,,7,99,0,Misty Marshes,10,5,,true,782,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_CamouflageSlave1,clmpbq6vp0000mtx4cyyep6et
783,,8,99,0,Batteries x10,25,1,,true,783,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Res_Accumulators_10,clmpbq6vp0000mtx4cyyep6et
784,,8,99,0,Batteries x100,25,1,,true,784,100,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Res_Accumulators_100,clmpbq6vp0000mtx4cyyep6et
785,,8,99,0,Plastic x100,25,1,,true,785,100,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Res_Plastic_100,clmpbq6vp0000mtx4cyyep6et
786,,8,99,0,Plastic x1000,25,1,,true,786,1000,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Res_Plastic_1000,clmpbq6vp0000mtx4cyyep6et
790,,9,99,0,Firestarter,52,2,,true,790,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_Crossout_2018_Firestarters,clmpbq6vp0000mtx4cyyep6et
791,,9,99,0,Steppenwolf,52,2,,true,791,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_Crossout_2018_Military,clmpbq6vp0000mtx4cyyep6et
792,,9,99,0,Dawn's Child,52,2,,true,792,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_Crossout_2018_Scientists,clmpbq6vp0000mtx4cyyep6et
794,,6,99,0,Vuvuzela,38,4,,true,794,1,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,,0,27,0,0,0,0,CarPart_CarHorn_Vuvuzela,clmpbq6vp0000mtx4cyyep6et
795,,6,99,0,Number One' hand,2,6,,true,795,1,27,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,,0,18,0,0,0,0,CarPart_football_hand_finger,clmpbq6vp0000mtx4cyyep6et
796,,6,99,0,Goat' hand,2,6,,true,796,1,27,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,,0,18,0,0,0,0,CarPart_football_hand_goat,clmpbq6vp0000mtx4cyyep6et
799,,6,99,0,Black and Blue' flare,60,4,,true,799,1,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,,0,28,0,0,0,0,CarPart_Torch_Blue,clmpbq6vp0000mtx4cyyep6et
800,,6,99,0,Red Eye' flare,60,4,,true,800,1,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,,0,28,0,0,0,0,CarPart_Torch_Red,clmpbq6vp0000mtx4cyyep6et
802,,9,99,0,Ball in the game,52,5,,true,802,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_ball01,clmpbq6vp0000mtx4cyyep6et
803,,9,99,0,Number '1',52,1,,true,803,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_number01,clmpbq6vp0000mtx4cyyep6et
804,,9,99,0,Number '4',52,1,,true,804,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_number04,clmpbq6vp0000mtx4cyyep6et
805,,9,99,0,Number '7',52,1,,true,805,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_number07,clmpbq6vp0000mtx4cyyep6et
806,,9,99,0,Number '9',52,1,,true,806,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_number09,clmpbq6vp0000mtx4cyyep6et
808,,7,99,0,To the championship!,10,5,,true,808,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_Football01,clmpbq6vp0000mtx4cyyep6et
809,,1,99,0,Torero,5,3,,true,809,1,26,0,12,0,5.1,0,310,0,0,0,0,0,0,0,0,0,0,750,10000,0,100,0,,0,1500,0,0,5500,0,Cabin_Lambo,clmpbq6vp0000mtx4cyyep6et
810,,6,99,0,Corno sinistro,2,4,,true,810,1,27,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,,0,31,0,0,0,0,CarPart_Exhaust_Dble_Side_L,clmpbq6vp0000mtx4cyyep6et
811,,6,99,0,Corno destro,2,4,,true,811,1,27,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,,0,31,0,0,0,0,CarPart_Exhaust_Dble_Side_R,clmpbq6vp0000mtx4cyyep6et
812,,6,99,0,Muleta Wing,2,4,,true,812,1,27,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,,0,30,0,0,0,0,CarPart_lambo_spoiler,clmpbq6vp0000mtx4cyyep6et
813,,6,99,0,Taxi sign,2,4,,true,813,1,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,,0,27,0,0,0,0,CarPart_TaxiLight,clmpbq6vp0000mtx4cyyep6et
815,,9,99,0,Mad bull,52,5,,true,815,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_bull01,clmpbq6vp0000mtx4cyyep6et
817,,0,1,0,Bad cop,0,1,,true,817,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,metal_PoliceBlack,clmpbq6vp0000mtx4cyyep6et
818,,0,1,0,Good cop,0,1,,true,818,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,metal_PoliceWhite,clmpbq6vp0000mtx4cyyep6et
819,,7,99,0,El Dorado,10,5,,true,819,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,metal_Yellow03,clmpbq6vp0000mtx4cyyep6et
820,,0,1,0,Checkers,0,1,,true,820,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_CheckerTaxi,clmpbq6vp0000mtx4cyyep6et
821,,0,1,0,Old salt,0,1,,true,821,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_TaxiScratch,clmpbq6vp0000mtx4cyyep6et
823,,9,99,0,Spectral Flame,52,5,,true,823,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_fire03,clmpbq6vp0000mtx4cyyep6et
825,,7,99,0,Half-light,10,5,,true,825,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_metal_black01,clmpbq6vp0000mtx4cyyep6et
826,,3,99,0,Contact 2M,62,2,,true,826,1,26,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,,0,115,0,0,0,0,CarPart_Coupler,clmpbq6vp0000mtx4cyyep6et
827,,2,99,0,Corvo,61,3,,true,827,1,26,8.2,0,0,0,5.1,160,4,0,0,0,0,0,5.1,0,0,0,200,0,6,0,0,,0,1100,2,0,0,0,CarPart_Gun_Revolver_epic,clmpbq6vp0000mtx4cyyep6et
828,,2,7,11,Nidhogg,26,4,,true,828,1,26,1,0,0,0,7,340,4,0,0,0,0,0,6.1,0,0,0,290,0,0,0,0,,0,1600,0.5,0,0,0,CarPart_Gun_ShotGun_Garbage_legend,clmpbq6vp0000mtx4cyyep6et
829,,2,6,11,Helios,46,4,,true,829,1,26,9,0,0,0,4.1,225,4,0,0,0,0,0,10,0,0,0,250,0,0,0,0,,0,1600,2,0,0,0,CarPart_Gun_Syfy_FusionRifle_legend,clmpbq6vp0000mtx4cyyep6et
830,,3,4,4,Oculus VI,23,6,,true,830,1,26,0,0,0,0,0,174,1,0,0,0,0,0,0,0,0,0,110,0,0,0,0,,0,190,0,0,0,0,CarPart_Stealth_Seeker_rare,clmpbq6vp0000mtx4cyyep6et
832,,9,99,0,Drain knight,52,1,,true,832,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_knecht01,clmpbq6vp0000mtx4cyyep6et
833,,9,99,0,Lance knight shield,52,1,,true,833,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_knecht02,clmpbq6vp0000mtx4cyyep6et
834,,9,99,0,Jouster,52,3,,true,834,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_knecht03,clmpbq6vp0000mtx4cyyep6et
835,,9,99,0,Knight rider,52,3,,true,835,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_knecht04,clmpbq6vp0000mtx4cyyep6et
836,,9,99,0,Lion rampant,52,2,,true,836,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_knecht05,clmpbq6vp0000mtx4cyyep6et
837,,9,99,0,Iron lily,52,2,,true,837,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_knecht06,clmpbq6vp0000mtx4cyyep6et
839,,7,99,0,Fleur-de-lis,10,3,,true,839,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_FleurDeLys01,clmpbq6vp0000mtx4cyyep6et
840,,6,99,0,Skull pipe,2,4,,true,840,1,27,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,,0,37,0,0,0,0,CarPart_Exhaust_Skull_01,clmpbq6vp0000mtx4cyyep6et
842,,9,99,0,Air Witch Force,52,3,,true,842,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_halloween01,clmpbq6vp0000mtx4cyyep6et
843,,9,99,0,The Headless Driver,52,3,,true,843,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_halloween02,clmpbq6vp0000mtx4cyyep6et
844,,9,99,0,Bat out of hell,52,3,,true,844,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_halloween03,clmpbq6vp0000mtx4cyyep6et
845,,9,99,0,Pumpker,52,2,,true,845,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_halloween04,clmpbq6vp0000mtx4cyyep6et
846,,9,99,0,Red widow,52,2,,true,846,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_halloween05,clmpbq6vp0000mtx4cyyep6et
848,,7,99,0,Mummy,10,3,,true,848,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_Mummy01,clmpbq6vp0000mtx4cyyep6et
849,,1,99,0,Favorite,5,3,,true,849,1,27,0,12,0,5.2,0,280,0,0,0,0,0,0,0,0,0,0,700,10500,0,90,0,,0,1500,0,0,5250,0,Cabin_Zubilo,clmpbq6vp0000mtx4cyyep6et
850,,6,99,0,Braid,2,4,,true,850,1,27,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,,0,37,0,0,0,0,CarPart_Exhaust_Zubilo,clmpbq6vp0000mtx4cyyep6et
851,,6,99,0,Topper,2,4,,true,851,1,27,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,,0,28,0,0,0,0,CarPart_fenderpad01_Zubilo,clmpbq6vp0000mtx4cyyep6et
853,,9,99,0,Drive safe,52,3,,true,853,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_zubilo01,clmpbq6vp0000mtx4cyyep6et
854,,9,99,0,Oops wrong pedal,52,3,,true,854,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_zubilo02,clmpbq6vp0000mtx4cyyep6et
855,,9,99,0,Wildstyle,52,3,,true,855,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_zubilo03,clmpbq6vp0000mtx4cyyep6et
856,,9,99,0,Petroglyphs,52,3,,true,856,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_zubilo04,clmpbq6vp0000mtx4cyyep6et
857,,9,99,0,Driver-96,52,3,,true,857,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_zubilo05,clmpbq6vp0000mtx4cyyep6et
858,,9,99,0,Stay back!,52,3,,true,858,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_zubilo06,clmpbq6vp0000mtx4cyyep6et
859,,9,99,55,Jack,52,3,,true,859,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_zubilo07,clmpbq6vp0000mtx4cyyep6et
860,,9,99,0,Aubergine,52,3,,true,860,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_zubilo08,clmpbq6vp0000mtx4cyyep6et
862,,7,99,0,Eggplant,10,5,,true,862,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,metal_LSedan,clmpbq6vp0000mtx4cyyep6et
863,,6,1,0,Winnetou,2,3,,true,863,1,27,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,,0,29,0,0,0,0,CarPart_Exhaust_Feather01,clmpbq6vp0000mtx4cyyep6et
864,,6,1,0,Chingachgook,2,3,,true,864,1,27,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,,0,29,0,0,0,0,CarPart_Exhaust_Feather02,clmpbq6vp0000mtx4cyyep6et
865,,2,1,0,M-38 Fidget,63,3,,true,865,1,26,3.5,0,0,0,2.8,145,3,0,0,0,0,0,10,0,0,0,220,0,0,0,0,,0,825,2,3,0,0,CarPart_Gun_SMG_Epic,clmpbq6vp0000mtx4cyyep6et
866,,2,1,0,M-39 Imp,63,4,,true,866,1,26,3.5,0,0,0,3.1,209,3,0,0,0,0,0,10,0,0,0,280,0,0,0,0,,0,1200,2,3.1,0,0,CarPart_Gun_SMG_Legend,clmpbq6vp0000mtx4cyyep6et
867,,6,1,0,Steel mohawk,2,3,,true,867,1,27,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,,0,27,0,0,0,0,CarPart_Pikes_Dikoobraz,clmpbq6vp0000mtx4cyyep6et
868,,6,99,0,Light bar,38,4,,true,868,1,27,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,,0,32,0,0,0,0,CarPart_PoliceLights,clmpbq6vp0000mtx4cyyep6et
870,,9,1,0,Stabbing weapons,52,3,,true,870,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_raider01,clmpbq6vp0000mtx4cyyep6et
871,,9,1,0,Big score,52,3,,true,871,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_raider02,clmpbq6vp0000mtx4cyyep6et
872,,9,1,0,Vulture,52,2,,true,872,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_raider05,clmpbq6vp0000mtx4cyyep6et
873,,9,1,0,Pin cushion,52,2,,true,873,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_raider06,clmpbq6vp0000mtx4cyyep6et
875,,0,1,0,CK Tornado,0,1,,true,875,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Skin_CarPart_Gun_Cannon_epic_C2_China,clmpbq6vp0000mtx4cyyep6et
878,,7,99,0,Memento,10,5,,true,878,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,metal_Memento,clmpbq6vp0000mtx4cyyep6et
879,,6,99,0,Donut,2,4,,true,879,1,27,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,,0,32,0,0,0,0,CarPart_Donut,clmpbq6vp0000mtx4cyyep6et
880,,6,99,0,Sweet cane,2,6,,true,880,1,27,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,,0,25,0,0,0,0,CarPart_Nyear_Candy,clmpbq6vp0000mtx4cyyep6et
881,,6,99,0,Confetti box,2,3,,true,881,1,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,,0,23,0,0,0,0,CarPart_Nyear_Gift,clmpbq6vp0000mtx4cyyep6et
882,,6,99,0,Old skis,2,3,,true,882,1,27,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,,0,25,0,0,0,0,CarPart_Nyear_Ski,clmpbq6vp0000mtx4cyyep6et
883,,6,99,0,New Year' flare,60,4,,true,883,1,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,,0,28,0,0,0,0,CarPart_Torch_NewYear,clmpbq6vp0000mtx4cyyep6et
885,,9,99,0,Snowhand,52,2,,true,885,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_nyear2018_snowman_military,clmpbq6vp0000mtx4cyyep6et
886,,9,99,0,Rileyberg,52,2,,true,886,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_nyear2018_snowman_scientist,clmpbq6vp0000mtx4cyyep6et
887,,9,99,0,Snowdegon,52,2,,true,887,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_nyear2018_snowman_witch,clmpbq6vp0000mtx4cyyep6et
889,,7,99,0,Fire show,10,5,,true,889,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_NewYear2018,clmpbq6vp0000mtx4cyyep6et
890,,7,99,0,Winter night,10,5,,true,890,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_NewYear2018_2,clmpbq6vp0000mtx4cyyep6et
891,,0,1,0,CK Heat wave,0,1,,true,891,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Skin_CarPart_Gun_GrenadeLauncher_Auto_C2_China,clmpbq6vp0000mtx4cyyep6et
892,,0,1,0,CK Aries,0,1,,true,892,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Skin_CarPart_HomingMissileLauncher_epic_C2_China,clmpbq6vp0000mtx4cyyep6et
894,,0,1,0,ZhugeLiangz TV 2 Sign,0,1,,true,894,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_thailand_zhuge_liangz_tv02,clmpbq6vp0000mtx4cyyep6et
895,,0,1,0,Epic Caster Container,0,1,,true,895,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Epic_Caster_Container,clmpbq6vp0000mtx4cyyep6et
896,,6,99,0,Single spare,2,2,,true,896,1,27,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,,0,20,0,0,0,0,CarPart_SpareTire_Heavy,clmpbq6vp0000mtx4cyyep6et
897,,6,99,0,Twin spare,2,6,,true,897,1,27,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,,0,34,0,0,0,0,CarPart_SpareTire_Heavy2,clmpbq6vp0000mtx4cyyep6et
898,,6,99,0,Military spare,2,6,,true,898,1,27,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,,0,28,0,0,0,0,CarPart_SpareTire_Military,clmpbq6vp0000mtx4cyyep6et
899,,6,99,0,Spiked spare,2,6,,true,899,1,27,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,,0,27,0,0,0,0,CarPart_SpareTire_Spike,clmpbq6vp0000mtx4cyyep6et
900,,6,99,0,Big spare,2,2,,true,900,1,27,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0,,0,33,0,0,0,0,CarPart_SpareTire_Tractor,clmpbq6vp0000mtx4cyyep6et
901,,6,99,0,Small spare,2,1,,true,901,1,27,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,,0,12,0,0,0,0,CarPart_SpareTire_Truck,clmpbq6vp0000mtx4cyyep6et
905,,1,99,0,Echo,56,3,,true,905,1,26,0,11,0,9.1,0,440,0,0,0,0,0,0,0,0,0,0,3500,18000,0,70,0,,0,1500,0,0,10000,0,Cabin_War,clmpbq6vp0000mtx4cyyep6et
906,,6,99,0,Left furnace,2,4,,true,906,1,27,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,,0,30,0,0,0,0,CarPart_Exhaust_War_Left,clmpbq6vp0000mtx4cyyep6et
907,,6,99,0,Right furnace,2,4,,true,907,1,27,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,,0,30,0,0,0,0,CarPart_Exhaust_War_Right,clmpbq6vp0000mtx4cyyep6et
908,,2,1,20,CC-18 Typhoon,6,5,,true,908,1,26,8.1,0,0,0,9,950,6,0,0,0,0,0,2.2,0,0,0,2200,0,10,0,0,,0,3600,8.6,0,0,0,CarPart_Gun_BigCannon_EX_Relic,clmpbq6vp0000mtx4cyyep6et
909,,2,1,20,Punisher,18,5,,true,909,1,33,4,0,0,0,4.4,368,4,0,0,0,0,0,6.8,0,0,0,430,0,0,0,0,,0,2400,3,5.4,0,0,CarPart_Gun_Machinegun_Relic,clmpbq6vp0000mtx4cyyep6et
910,,2,1,20,Breaker,26,5,,true,910,1,26,3,0,0,0,3.1,387,5,0,0,0,0,0,3.9,0,0,0,180,0,0,0,0,,0,3000,1,1.7,0,0,CarPart_Gun_Shotgun_Relic,clmpbq6vp0000mtx4cyyep6et
912,,9,99,0,Red horse,52,5,,true,912,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_War2,clmpbq6vp0000mtx4cyyep6et
913,,9,99,0,Black arsenal,52,4,,true,913,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_War3,clmpbq6vp0000mtx4cyyep6et
914,,9,99,0,White arsenal,52,4,,true,914,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_War4,clmpbq6vp0000mtx4cyyep6et
916,,7,99,0,Scorching sand,10,5,,true,916,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Pic_War,clmpbq6vp0000mtx4cyyep6et
917,,7,99,0,Armour plates,10,5,,true,917,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Pic_War2,clmpbq6vp0000mtx4cyyep6et
918,,0,1,0,Rare Caster Container,0,1,,true,918,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Rare_Caster_Container,clmpbq6vp0000mtx4cyyep6et
919,,8,99,0,Engraved casings,25,1,,true,919,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Res_TokenZone1_100,clmpbq6vp0000mtx4cyyep6et
925,,1,5,8,Bastion,56,3,,true,925,1,26,0,11,0,10,0,495,0,50,50,50,50,0,0,0,0,0,4500,20000,0,60,0,,0,1500,0,0,9000,0,Cabin_Bulldozer,clmpbq6vp0000mtx4cyyep6et
926,,1,6,8,Photon,5,3,,true,926,1,26,0,12,0,6.5,0,335,0,0,0,0,0,0,0,0,0,0,2000,13000,0,80,0,,0,1500,0,0,5000,0,Cabin_Lunar_Rover,clmpbq6vp0000mtx4cyyep6et
927,,1,7,8,Harpy,55,3,,true,927,1,26,0,12,0,5.8,0,295,0,0,0,0,0,0,0,0,0,0,1000,8500,0,100,0,,0,1800,0,0,4500,0,Cabin_Volcano,clmpbq6vp0000mtx4cyyep6et
928,,2,3,5,M-29 Protector,13,3,,true,928,1,26,3.9,0,0,0,3.3,213,3,0,0,0,0,0,6.9,0,0,0,170,0,0,0,0,,0,825,3.1,6.5,0,0,CarPart_Gun_Machinegun_Frontal_Epic,clmpbq6vp0000mtx4cyyep6et
929,,2,3,11,MG14 Arbiter,36,4,,true,929,1,26,6.5,0,0,0,1.5,186,3,0,0,0,0,0,10,0,0,0,279,0,0,0,0,,0,1200,4.1,7.1,0,0,CarPart_Gun_Minigun_Legend,clmpbq6vp0000mtx4cyyep6et
930,,2,6,11,Pulsar,66,4,,true,930,1,32,10,0,0,0,7.8,693,5,0,0,0,0,0,4.9,0,0,0,950,0,16,0,0,,0,2400,10,0,0,0,CarPart_Gun_Syfy_Plazma_Legend,clmpbq6vp0000mtx4cyyep6et
